date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id,alpha-3,region,month_year
2024-01-28,2024,January  ,1,Rome,Italy,14.3,7.8,10.3,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-16,2024,January  ,1,Rome,Italy,14.7,9.1,11.4,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-23,2024,January  ,1,Rome,Italy,12.4,6.8,8.9,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-04,2024,January  ,1,Rome,Italy,15.7,10.8,12.8,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-10,2024,January  ,1,Rome,Italy,10.9,8.2,9.1,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-25,2024,January  ,1,Rome,Italy,14.2,7.5,10.3,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-08,2024,January  ,1,Rome,Italy,12.8,8.5,10.1,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-07,2024,January  ,1,Rome,Italy,13.9,9.7,11.1,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-06,2024,January  ,1,Rome,Italy,13.0,10.4,11.7,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-01-12,2024,January  ,1,Rome,Italy,11.4,4.5,7.3,41.9,12.48,Europe/Rome,ITA,Europe,January   2024
2024-02-20,2024,February ,2,Rome,Italy,16.5,9.3,11.9,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-03,2024,February ,2,Rome,Italy,15.7,6.9,10.6,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-14,2024,February ,2,Rome,Italy,15.5,6.5,10.6,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-27,2024,February ,2,Rome,Italy,16.7,11.0,13.4,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-25,2024,February ,2,Rome,Italy,15.2,7.6,10.8,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-12,2024,February ,2,Rome,Italy,14.1,7.9,10.5,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-26,2024,February ,2,Rome,Italy,12.9,7.3,10.1,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-22,2024,February ,2,Rome,Italy,14.8,8.2,11.3,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-01,2024,February ,2,Rome,Italy,13.2,5.6,8.9,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-18,2024,February ,2,Rome,Italy,17.6,9.7,12.9,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-05,2024,February ,2,Rome,Italy,15.1,10.0,12.5,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-15,2024,February ,2,Rome,Italy,17.0,7.2,11.3,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-04,2024,February ,2,Rome,Italy,16.4,8.2,11.4,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-21,2024,February ,2,Rome,Italy,16.5,7.9,11.7,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-16,2024,February ,2,Rome,Italy,15.9,9.5,12.2,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-13,2024,February ,2,Rome,Italy,15.8,7.2,11.0,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-02,2024,February ,2,Rome,Italy,14.7,6.1,9.8,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-19,2024,February ,2,Rome,Italy,14.1,10.6,12.1,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-17,2024,February ,2,Rome,Italy,18.0,9.4,13.0,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-23,2024,February ,2,Rome,Italy,14.3,10.0,12.2,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-09,2024,February ,2,Rome,Italy,15.9,10.3,12.8,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-28,2024,February ,2,Rome,Italy,18.6,11.3,13.9,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-10,2024,February ,2,Rome,Italy,14.7,11.0,12.4,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-29,2024,February ,2,Rome,Italy,17.3,9.5,12.4,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-11,2024,February ,2,Rome,Italy,12.0,9.9,11.0,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-24,2024,February ,2,Rome,Italy,13.0,8.8,10.5,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-07,2024,February ,2,Rome,Italy,16.4,9.1,12.1,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-06,2024,February ,2,Rome,Italy,15.8,9.8,12.2,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-02-08,2024,February ,2,Rome,Italy,14.9,10.2,12.3,41.9,12.48,Europe/Rome,ITA,Europe,February  2024
2024-03-04,2024,March    ,3,Rome,Italy,13.8,7.4,10.3,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-16,2024,March    ,3,Rome,Italy,15.0,9.7,12.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-10,2024,March    ,3,Rome,Italy,14.8,9.9,11.8,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-17,2024,March    ,3,Rome,Italy,18.4,8.9,13.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-27,2024,March    ,3,Rome,Italy,15.5,7.0,11.2,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-13,2024,March    ,3,Rome,Italy,15.8,7.4,11.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-30,2024,March    ,3,Rome,Italy,22.1,12.8,16.7,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-06,2024,March    ,3,Rome,Italy,13.6,7.6,10.3,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-29,2024,March    ,3,Rome,Italy,20.4,12.1,15.9,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-12,2024,March    ,3,Rome,Italy,15.4,7.7,10.7,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-14,2024,March    ,3,Rome,Italy,17.1,7.9,11.8,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-09,2024,March    ,3,Rome,Italy,13.2,9.1,10.6,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-02,2024,March    ,3,Rome,Italy,14.1,9.5,11.4,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-05,2024,March    ,3,Rome,Italy,14.2,7.0,10.4,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-03,2024,March    ,3,Rome,Italy,16.0,8.3,11.5,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-21,2024,March    ,3,Rome,Italy,18.6,10.3,13.8,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-31,2024,March    ,3,Rome,Italy,20.1,13.3,16.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-08,2024,March    ,3,Rome,Italy,14.9,6.6,10.5,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-26,2024,March    ,3,Rome,Italy,14.5,11.1,12.9,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-18,2024,March    ,3,Rome,Italy,15.6,10.5,13.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-01,2024,March    ,3,Rome,Italy,13.6,9.7,11.4,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-11,2024,March    ,3,Rome,Italy,13.9,8.5,11.0,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-28,2024,March    ,3,Rome,Italy,16.5,8.3,12.1,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-22,2024,March    ,3,Rome,Italy,18.6,11.2,14.2,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-23,2024,March    ,3,Rome,Italy,17.7,10.1,13.6,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-24,2024,March    ,3,Rome,Italy,16.7,9.4,13.3,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-19,2024,March    ,3,Rome,Italy,18.5,10.7,14.4,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-25,2024,March    ,3,Rome,Italy,17.3,7.2,12.0,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-07,2024,March    ,3,Rome,Italy,13.8,5.9,9.2,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-15,2024,March    ,3,Rome,Italy,15.9,8.4,11.8,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-03-20,2024,March    ,3,Rome,Italy,19.5,10.5,14.3,41.9,12.48,Europe/Rome,ITA,Europe,March     2024
2024-04-14,2024,April    ,4,Rome,Italy,25.6,16.0,20.2,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-10,2024,April    ,4,Rome,Italy,16.0,9.8,13.6,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-05,2024,April    ,4,Rome,Italy,20.7,10.4,14.9,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-11,2024,April    ,4,Rome,Italy,19.4,8.6,13.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-13,2024,April    ,4,Rome,Italy,25.5,15.1,19.8,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-09,2024,April    ,4,Rome,Italy,22.6,13.3,17.3,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-06,2024,April    ,4,Rome,Italy,22.1,10.9,15.8,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-01,2024,April    ,4,Rome,Italy,19.0,10.5,14.5,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-02,2024,April    ,4,Rome,Italy,16.5,9.9,12.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-08,2024,April    ,4,Rome,Italy,23.8,13.8,17.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-16,2024,April    ,4,Rome,Italy,19.6,13.1,16.2,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-03,2024,April    ,4,Rome,Italy,17.9,10.3,13.4,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-12,2024,April    ,4,Rome,Italy,24.7,11.6,17.7,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-07,2024,April    ,4,Rome,Italy,23.5,11.6,17.1,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-15,2024,April    ,4,Rome,Italy,23.7,14.5,18.8,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2024-04-04,2024,April    ,4,Rome,Italy,18.8,9.9,14.0,41.9,12.48,Europe/Rome,ITA,Europe,April     2024
2023-04-23,2023,April    ,4,Warsaw,Poland,19.2,8.8,14.3,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-25,2023,April    ,4,Warsaw,Poland,12.4,7.4,10.4,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-27,2023,April    ,4,Warsaw,Poland,11.7,2.5,7.5,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-28,2023,April    ,4,Warsaw,Poland,13.9,1.8,8.6,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-26,2023,April    ,4,Warsaw,Poland,11.6,4.3,7.9,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-18,2023,April    ,4,Warsaw,Poland,16.4,8.8,11.8,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-29,2023,April    ,4,Warsaw,Poland,15.3,7.6,10.9,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-24,2023,April    ,4,Warsaw,Poland,19.9,9.5,14.6,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-19,2023,April    ,4,Warsaw,Poland,14.0,7.8,10.7,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-30,2023,April    ,4,Warsaw,Poland,14.6,8.0,11.2,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-21,2023,April    ,4,Warsaw,Poland,18.3,6.5,12.2,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-22,2023,April    ,4,Warsaw,Poland,17.1,6.2,12.2,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-04-20,2023,April    ,4,Warsaw,Poland,17.9,8.3,12.9,52.25,21.0,Europe/Warsaw,POL,Europe,April     2023
2023-05-11,2023,May      ,5,Warsaw,Poland,18.3,6.2,12.4,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-04,2023,May      ,5,Warsaw,Poland,14.9,5.1,10.6,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-30,2023,May      ,5,Warsaw,Poland,22.0,12.7,16.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-16,2023,May      ,5,Warsaw,Poland,18.8,10.3,14.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-31,2023,May      ,5,Warsaw,Poland,22.9,9.0,16.4,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-06,2023,May      ,5,Warsaw,Poland,13.3,4.1,8.6,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-18,2023,May      ,5,Warsaw,Poland,10.8,6.5,8.8,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-01,2023,May      ,5,Warsaw,Poland,17.1,4.1,10.4,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-12,2023,May      ,5,Warsaw,Poland,19.5,7.4,14.1,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-09,2023,May      ,5,Warsaw,Poland,16.1,3.6,10.5,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-08,2023,May      ,5,Warsaw,Poland,14.7,2.0,8.9,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-05,2023,May      ,5,Warsaw,Poland,13.1,7.0,9.9,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-22,2023,May      ,5,Warsaw,Poland,22.0,10.5,16.6,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-24,2023,May      ,5,Warsaw,Poland,22.6,14.5,17.9,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-13,2023,May      ,5,Warsaw,Poland,19.9,8.3,14.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-19,2023,May      ,5,Warsaw,Poland,13.7,7.7,10.8,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-02,2023,May      ,5,Warsaw,Poland,15.3,7.6,12.1,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-20,2023,May      ,5,Warsaw,Poland,21.4,11.0,16.0,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-03,2023,May      ,5,Warsaw,Poland,13.7,6.8,10.5,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-14,2023,May      ,5,Warsaw,Poland,21.7,8.5,15.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-29,2023,May      ,5,Warsaw,Poland,23.8,10.6,17.4,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-28,2023,May      ,5,Warsaw,Poland,20.4,7.7,14.5,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-27,2023,May      ,5,Warsaw,Poland,20.5,7.3,14.1,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-17,2023,May      ,5,Warsaw,Poland,13.2,8.7,11.2,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-25,2023,May      ,5,Warsaw,Poland,20.9,12.5,16.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-07,2023,May      ,5,Warsaw,Poland,13.8,5.8,9.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-23,2023,May      ,5,Warsaw,Poland,22.8,12.3,17.7,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-21,2023,May      ,5,Warsaw,Poland,22.9,10.9,17.1,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-15,2023,May      ,5,Warsaw,Poland,15.2,10.9,12.9,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-10,2023,May      ,5,Warsaw,Poland,16.6,5.5,11.5,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-05-26,2023,May      ,5,Warsaw,Poland,22.3,12.2,17.3,52.25,21.0,Europe/Warsaw,POL,Europe,May       2023
2023-06-13,2023,June     ,6,Warsaw,Poland,14.2,9.5,12.1,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-01,2023,June     ,6,Warsaw,Poland,24.8,10.8,18.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-04,2023,June     ,6,Warsaw,Poland,21.9,8.5,15.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-26,2023,June     ,6,Warsaw,Poland,27.6,15.7,22.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-03,2023,June     ,6,Warsaw,Poland,18.0,5.0,12.7,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-21,2023,June     ,6,Warsaw,Poland,30.1,18.4,23.0,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-08,2023,June     ,6,Warsaw,Poland,25.8,12.0,19.8,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-29,2023,June     ,6,Warsaw,Poland,26.2,13.0,20.1,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-11,2023,June     ,6,Warsaw,Poland,23.7,13.4,18.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-12,2023,June     ,6,Warsaw,Poland,21.3,10.4,16.0,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-16,2023,June     ,6,Warsaw,Poland,24.7,13.3,19.2,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-05,2023,June     ,6,Warsaw,Poland,23.5,10.2,17.9,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-09,2023,June     ,6,Warsaw,Poland,24.9,14.3,19.9,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-02,2023,June     ,6,Warsaw,Poland,16.9,9.6,13.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-19,2023,June     ,6,Warsaw,Poland,26.5,16.1,21.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-27,2023,June     ,6,Warsaw,Poland,22.9,14.3,19.1,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-22,2023,June     ,6,Warsaw,Poland,29.5,19.1,23.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-23,2023,June     ,6,Warsaw,Poland,26.7,17.3,21.7,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-06,2023,June     ,6,Warsaw,Poland,25.1,12.1,19.3,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-10,2023,June     ,6,Warsaw,Poland,23.7,15.4,19.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-30,2023,June     ,6,Warsaw,Poland,26.8,15.8,21.4,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-07,2023,June     ,6,Warsaw,Poland,25.3,14.1,20.5,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-25,2023,June     ,6,Warsaw,Poland,26.2,14.6,21.2,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-18,2023,June     ,6,Warsaw,Poland,23.7,15.2,19.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-28,2023,June     ,6,Warsaw,Poland,20.9,12.0,16.8,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-15,2023,June     ,6,Warsaw,Poland,22.1,12.7,17.2,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-14,2023,June     ,6,Warsaw,Poland,18.5,11.1,14.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-20,2023,June     ,6,Warsaw,Poland,29.2,16.7,23.0,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-24,2023,June     ,6,Warsaw,Poland,20.3,16.1,18.0,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-06-17,2023,June     ,6,Warsaw,Poland,23.4,16.1,19.6,52.25,21.0,Europe/Warsaw,POL,Europe,June      2023
2023-07-21,2023,July     ,7,Warsaw,Poland,25.6,14.5,20.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-07,2023,July     ,7,Warsaw,Poland,26.8,15.6,21.6,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-25,2023,July     ,7,Warsaw,Poland,27.3,18.6,22.6,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-08,2023,July     ,7,Warsaw,Poland,29.0,14.6,22.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-19,2023,July     ,7,Warsaw,Poland,27.9,16.3,21.7,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-02,2023,July     ,7,Warsaw,Poland,24.3,16.8,19.4,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-05,2023,July     ,7,Warsaw,Poland,30.3,16.4,23.4,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-24,2023,July     ,7,Warsaw,Poland,30.1,19.1,23.6,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-29,2023,July     ,7,Warsaw,Poland,25.6,14.4,20.2,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-14,2023,July     ,7,Warsaw,Poland,26.4,15.8,21.6,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-27,2023,July     ,7,Warsaw,Poland,21.9,13.0,17.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-03,2023,July     ,7,Warsaw,Poland,25.2,14.8,20.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-30,2023,July     ,7,Warsaw,Poland,26.7,17.0,21.4,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-16,2023,July     ,7,Warsaw,Poland,34.3,20.3,27.1,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-12,2023,July     ,7,Warsaw,Poland,31.3,15.8,22.8,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-22,2023,July     ,7,Warsaw,Poland,23.9,14.8,19.1,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-31,2023,July     ,7,Warsaw,Poland,25.0,16.3,20.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-15,2023,July     ,7,Warsaw,Poland,31.7,15.9,24.1,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-11,2023,July     ,7,Warsaw,Poland,26.4,17.6,21.7,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-17,2023,July     ,7,Warsaw,Poland,31.0,19.9,24.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-09,2023,July     ,7,Warsaw,Poland,28.1,15.1,21.9,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-28,2023,July     ,7,Warsaw,Poland,21.1,14.1,16.9,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-20,2023,July     ,7,Warsaw,Poland,22.7,14.7,18.5,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-10,2023,July     ,7,Warsaw,Poland,29.8,16.2,22.8,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-06,2023,July     ,7,Warsaw,Poland,23.2,16.4,20.4,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-23,2023,July     ,7,Warsaw,Poland,26.6,12.6,20.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-13,2023,July     ,7,Warsaw,Poland,27.0,16.9,21.5,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-04,2023,July     ,7,Warsaw,Poland,27.6,14.3,21.4,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-18,2023,July     ,7,Warsaw,Poland,26.3,17.4,22.1,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-26,2023,July     ,7,Warsaw,Poland,22.7,15.4,18.3,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-07-01,2023,July     ,7,Warsaw,Poland,25.4,17.3,20.7,52.25,21.0,Europe/Warsaw,POL,Europe,July      2023
2023-08-15,2023,August   ,8,Warsaw,Poland,34.5,21.4,27.3,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-01,2023,August   ,8,Warsaw,Poland,21.5,17.8,19.6,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-12,2023,August   ,8,Warsaw,Poland,26.5,13.5,20.3,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-05,2023,August   ,8,Warsaw,Poland,20.7,17.0,18.7,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-14,2023,August   ,8,Warsaw,Poland,31.1,19.2,24.8,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-19,2023,August   ,8,Warsaw,Poland,31.7,21.2,26.1,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-27,2023,August   ,8,Warsaw,Poland,24.9,17.9,20.9,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-26,2023,August   ,8,Warsaw,Poland,28.4,19.8,22.4,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-13,2023,August   ,8,Warsaw,Poland,28.8,16.7,22.6,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-16,2023,August   ,8,Warsaw,Poland,34.3,21.1,27.4,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-24,2023,August   ,8,Warsaw,Poland,27.7,17.6,22.4,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-29,2023,August   ,8,Warsaw,Poland,32.1,16.6,23.8,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-02,2023,August   ,8,Warsaw,Poland,25.4,15.4,20.0,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-22,2023,August   ,8,Warsaw,Poland,27.6,16.6,22.2,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-07,2023,August   ,8,Warsaw,Poland,18.4,13.7,16.0,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-23,2023,August   ,8,Warsaw,Poland,27.6,16.3,22.2,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-20,2023,August   ,8,Warsaw,Poland,31.7,21.9,26.7,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
2023-08-09,2023,August   ,8,Warsaw,Poland,20.9,14.0,16.3,52.25,21.0,Europe/Warsaw,POL,Europe,August    2023
